date,LabID,Year,Month,LABPH,SPCOND,CA,MG,Sodium,K,NH4,SO4,NO3,CL,WSOC,LWC,Hplus
9/20/1994 1:00,,1994,9,4.45,59.5,55.389,9.876,3.045,5.8811,107.2231,83.7366,63.753,7.6167,,0.24,35.48133892
9/20/1994 2:00,,1994,9,4.44,53.7,21.457,4.938,0.87,2.8127,40.00032,49.5754,36.315,3.6673,,0.19,36.30780548
9/22/1994 17:40,,1994,9,4.03,118.5,148.702,41.973,25.665,9.4609,258.3354,274.956,180.768,15.2334,,0.6,93.32543008
9/23/1994 3:00,,1994,9,4.48,57.3,39.421,15.637,5.655,2.557,35.00028,69.9888,45.3534,8.7451,,0.3,33.11311215
9/23/1994 4:00,,1994,9,4.58,49.7,12.974,9.053,2.175,4.0912,28.88912,46.0343,15.0102,3.1031,,0.46,26.30267992
9/23/1994 5:00,,1994,9,4.78,45.4,6.487,4.938,0.87,3.5798,15.55568,25.2043,6.1332,0.8463,,0.95,16.59586907
9/23/1994 6:00,,1994,9,5.06,26.8,1.996,1.646,0.87,1.2785,7.22228,12.498,2.7438,0.8463,,0.93,8.7096359
9/23/1994 7:00,,1994,9,5.27,28.1,1.497,0.823,0.87,0.7671,6.66672,9.3735,1.9368,0.5642,,0.85,5.370317964
9/23/1994 8:00,,1994,9,4.98,20.5,1.497,0.823,0.87,1.0228,7.77784,12.9146,3.7122,1.1284,,1.01,10.47128548
9/23/1994 9:00,,1994,9,5,27.8,0.998,0.823,0.87,1.0228,7.22228,12.7063,2.9052,1.4105,,1.02,10
9/23/1994 10:00,,1994,9,5.02,31.4,0.998,0.823,0.87,0.7671,8.88896,14.3727,3.7122,1.4105,,1.02,9.54992586
9/23/1994 11:00,,1994,9,5.26,31.7,0.499,0.823,0.87,0.5114,5.00004,8.332,2.421,0.8463,,1.03,5.495408739
9/23/1994 12:00,,1994,9,5,5.3,0.499,0.823,0.87,0.2557,7.77784,6.6656,2.421,0.5642,,1.03,10
9/23/1994 13:00,,1994,9,4.96,6.7,0.499,0.823,0.87,0.2557,6.11116,9.7901,3.5508,0.5642,,1.03,10.96478196
9/23/1994 14:00,,1994,9,5.02,5,0.499,0.823,0.87,0.2557,3.88892,5.8324,3.0666,0.5642,,1.03,9.54992586
9/23/1994 15:00,,1994,9,5.14,4.4,0.499,0.823,0.87,0.2557,108.3342,5.2075,3.0666,0.5642,,1.03,7.244359601
9/23/1994 16:00,,1994,9,5.12,5.1,0.499,0.823,0.87,0.2557,5.00004,6.4573,4.035,0.5642,,1.03,7.58577575
9/23/1994 17:00,,1994,9,5.06,5,0.499,0.823,0.87,0.2557,4.44448,5.8324,4.5192,0.5642,,1.03,8.7096359
9/23/1994 18:00,,1994,9,5.14,4.1,0.499,0.823,0.87,0.2557,4.44448,4.3743,3.7122,0.5642,,1.03,7.244359601
9/23/1994 19:00,,1994,9,5.03,4.5,0.499,0.823,0.87,0.2557,10.55564,7.2905,5.3262,0.5642,,1.03,9.332543008
9/23/1994 20:00,,1994,9,4.93,4.6,0.499,0.823,0.87,0.2557,15.55568,9.1652,6.2946,0.5642,,1.02,11.74897555
9/23/1994 20:16,,1994,9,5.2,4.1,0.998,0.823,0.87,1.0228,14.44456,8.5403,6.2946,1.4105,,1.03,6.309573445
9/24/1994 2:24,,1994,9,5.34,3.9,0.499,0.823,0.87,0.2557,12.22232,2.083,3.5508,0.5642,,0.22,4.570881896
9/24/1994 3:50,,1994,9,5.17,4.5,0.998,0.823,0.87,0.2557,4.44448,2.2913,4.035,1.1284,,0.48,6.760829754
9/24/1994 4:25,,1994,9,5.45,4.9,1.497,0.823,1.305,0.2557,1.66668,2.2913,3.7122,1.1284,,0.61,3.548133892
9/25/1994 0:35,,1994,9,5.05,4,0.998,0.823,0.87,1.2785,11.1112,2.4996,2.5824,1.9747,,0.57,8.912509381
9/25/1994 17:00,,1994,9,4.45,48.7,3.493,1.646,0.87,1.0228,15.55568,13.5395,24.6942,8.1809,,0.47,35.48133892
9/25/1994 18:00,,1994,9,4.5,42.3,1.497,0.823,0.87,0.7671,9.44452,17.0806,20.6592,2.2568,,0.34,31.6227766
9/25/1994 19:00,,1994,9,3.93,75.6,2.994,1.646,0.87,1.5342,23.33352,94.9848,49.3884,4.2315,,0.09,117.4897555
9/25/1994 20:10,,1994,9,3.12,390.6,11.477,4.115,3.045,4.8583,205.5572,808.204,226.6056,15.7976,,0.4,758.577575
9/25/1994 22:00,,1994,9,3.26,285.2,5.988,2.469,1.74,2.557,162.7791,574.908,153.0072,10.4377,,0.45,549.5408739
9/25/1994 23:00,,1994,9,3.35,236,6.986,2.469,1.74,2.0456,162.7791,456.177,152.2002,11.5661,,0.56,446.6835922
9/25/1994 0:00,,1994,9,3.21,328.6,9.481,2.469,3.48,2.0456,256.6687,641.564,229.5108,19.4649,,0.47,616.5950019
9/26/1994 0:29,,1994,9,3.12,391.8,8.982,2.469,3.915,2.3013,350.5583,791.54,290.1972,24.2606,,0.26,758.577575
9/26/1994 9:00,,1994,9,3.13,391.8,9.481,4.938,11.31,3.3241,392.7809,739.465,338.133,25.6711,,0.54,741.3102413
9/26/1994 10:00,,1994,9,3.24,298.8,3.992,2.469,6.96,1.7899,269.4466,531.165,265.1802,21.1575,,0.25,575.4399373
9/26/1994 11:00,,1994,9,2.96,553,11.976,7.407,20.01,5.6254,614.4493,1078.994,515.3502,44.8539,,0.57,1096.478196
9/26/1994 12:00,,1994,9,3.37,230,2.994,2.469,5.655,1.7899,236.6686,437.43,174.4734,16.926,,0.9,426.5795188
9/26/1994 13:00,,1994,9,3.54,156.2,2.495,1.646,3.045,1.2785,131.6677,256.209,123.6324,12.1303,,0.22,288.4031503
9/26/1994 13:30,,1994,9,3.38,224.6,3.493,2.469,5.655,2.3013,204.4461,372.857,197.2308,18.9007,,0.05,416.8693835
9/26/1994 17:00,,1994,9,3.38,191.9,6.487,3.292,4.785,2.557,223.3351,431.181,188.6766,15.5155,,0.39,416.8693835
9/26/1994 18:00,,1994,9,3.2,288.3,12.974,5.761,7.83,3.3241,332.7804,676.975,291.6498,23.4143,,0.27,630.9573445
9/26/1994 19:00,,1994,9,3.04,418.9,17.964,8.23,12.615,5.6254,551.6711,1091.492,385.2618,30.4668,,0.32,912.0108394
9/26/1994 20:00,,1994,9,3.03,431.3,13.972,6.584,12.615,4.8583,549.4489,1058.164,430.938,31.5952,,0.37,933.2543008
9/26/1994 21:00,,1994,9,3.06,396.5,11.477,5.761,12.615,4.0912,472.7816,918.603,443.2044,31.8773,,0.67,870.96359
9/26/1994 22:00,,1994,9,3.32,219,8.982,3.292,7.395,3.0684,242.7797,458.26,242.2614,18.3365,,0.69,478.6300923
9/26/1994 23:00,,1994,9,3.4,179,3.493,2.469,5.22,1.5342,169.4458,349.944,199.4904,16.0797,,0.71,398.1071706
9/26/1994 0:00,,1994,9,3.49,147.7,2.495,1.646,4.35,1.5342,127.2232,281.205,161.5614,13.2587,,0.53,323.5936569
9/27/1994 1:00,,1994,9,4.04,84.9,1.497,0.823,2.175,1.0228,25.0002,66.656,54.3918,4.2315,,0.52,91.20108394
9/27/1994 2:00,,1994,9,4.06,41.6,0.499,0.823,0.87,1.5342,21.66684,86.8611,27.5994,3.3852,,0.55,87.096359
9/27/1994 3:00,,1994,9,4.13,73.7,1.996,0.823,0.87,0.7671,26.11132,59.9904,47.7744,1.9747,,0.69,74.13102413
9/27/1994 4:00,,1994,9,3.91,57.5,0.499,0.823,2.175,0.7671,292.7801,104.15,57.7812,6.2062,,0.71,123.0268771
9/27/1994 5:00,,1994,9,3.98,72.3,0.499,0.823,2.61,0.7671,25.55576,87.486,51.8094,6.7704,,0.55,104.7128548
9/27/1994 6:00,,1994,9,4.02,49.2,0.998,0.823,1.74,1.5342,21.11128,79.7789,42.9324,7.0525,,0.64,95.4992586
9/27/1994 7:00,,1994,9,4.06,44.1,0.499,0.823,1.74,1.0228,18.33348,68.5307,43.0938,5.9241,,0.65,87.096359
9/27/1994 8:00,,1994,9,4.23,40.1,0.499,0.823,0.87,0.7671,13.889,47.4924,29.3748,2.5389,,0.57,58.88436554
9/27/1994 9:00,,1994,9,4.54,27.7,0.499,0.823,0.87,0.7671,8.3334,24.5794,13.0734,1.4105,,0.42,28.84031503
9/27/1994 10:00,,1994,9,3.74,14,0.998,0.823,1.74,1.2785,43.88924,172.0558,75.051,6.4883,,0.11,181.9700859
9/27/1994 16:00,,1994,9,4.13,,1.996,0.823,1.305,2.3013,32.22248,72.905,44.5464,4.5136,,0.75,74.13102413
9/27/1994 17:00,,1994,9,4.28,40.4,0.998,0.823,0.87,0.7671,15.00012,36.0359,30.8274,2.2568,,0.64,52.48074602
9/27/1994 18:00,,1994,9,4.12,25.1,1.497,0.823,1.74,0.7671,21.66684,56.241,42.9324,3.6673,,0.54,75.8577575
9/27/1994 19:00,,1994,9,3.98,35.4,2.495,0.823,2.175,1.2785,27.778,74.7797,59.2338,4.7957,,0.49,104.7128548
9/27/1994 20:00,,1994,9,3.78,45.9,0.998,1.646,4.35,1.2785,36.66696,124.5634,82.1526,12.6945,,0.51,165.9586907
9/27/1994 21:00,,1994,9,4,42,1.996,0.823,1.305,1.2785,33.88916,79.3623,58.4268,3.3852,,0.68,100
9/27/1994 22:00,,1994,9,3.77,45.1,0.998,0.823,2.175,1.2785,37.77808,142.8938,66.8196,6.7704,,0.85,169.8243652
9/27/1994 23:00,,1994,9,4.11,35.5,0.998,0.823,0.87,1.0228,33.3336,90.1939,17.754,1.1284,,0.81,77.62471166
9/27/1994 23:35,,1994,9,3.77,34.3,2.495,0.823,0.87,1.2785,115.5565,196.8435,55.5216,3.3852,,0.9,169.8243652
9/28/1994 0:50,,1994,9,3.71,76.6,5.489,1.646,0.87,1.2785,117.7787,188.0949,101.5206,4.2315,,0.9,194.98446
9/28/1994 1:25,,1994,9,3.74,87.5,7.485,1.646,0.87,2.0456,102.7786,172.2641,100.7136,4.5136,,0.74,181.9700859
9/28/1994 2:35,,1994,9,3.73,82.3,5.489,1.646,0.87,2.0456,125.5566,184.5538,106.524,3.6673,,0.59,186.2087137
9/28/1994 3:50,,1994,9,3.59,86.1,5.489,1.646,0.87,2.3013,170.0014,231.213,160.1088,5.9241,,0.56,257.0395783
9/28/1994 4:10,,1994,9,3.68,116.6,4.99,1.646,0.87,2.3013,126.6677,186.4285,131.541,5.642,,0.59,208.9296131
9/28/1994 6:20,,1994,9,3.61,115.8,3.493,1.646,0.87,2.8127,145.0012,235.379,141.5478,4.7957,,0.56,245.4708916
9/28/1994 7:45,,1994,9,3.56,128.3,3.493,0.823,0.87,1.7899,157.2235,256.209,153.6528,3.9494,,0.47,275.4228703
9/28/1994 16:10,,1994,9,3.08,355,15.968,4.938,1.305,3.8355,417.7811,964.429,262.275,16.3618,,0.84,831.7637711
9/28/1994 17:25,,1994,9,3.65,103.3,1.996,0.823,0.87,0.5114,108.3342,266.624,49.3884,2.5389,,0.84,223.8721139
9/29/1994 0:00,,1994,9,4.54,30.6,0.998,0.823,0.87,0.5114,13.889,27.2873,17.754,0.5642,,0.82,28.84031503
9/29/1994 0:00,,1994,9,4.84,20.3,0,0.823,0.87,0.5114,8.3334,11.2482,8.7156,0.8463,,0.66,14.45439771
9/29/1994 0:00,,1994,9,4.73,27.6,0,0.823,0.87,0.2557,3.88892,8.9569,12.7506,0.8463,,0.49,18.62087137
9/29/1994 11:45,,1994,9,4.6,38.6,0.499,0.823,0.87,0.2557,3.88892,11.8731,15.4944,0.8463,,0.4,25.11886432
9/29/1994 12:20,,1994,9,4.34,38,0.998,0.823,0.87,0.2557,7.22228,24.996,30.1818,1.1284,,0.44,45.70881896
9/29/1994 13:20,,1994,9,4.28,35.6,0.998,0.823,0.87,0.2557,11.66676,32.7031,33.087,0.8463,,0.64,52.48074602
9/29/1994 15:00,,1994,9,4.05,52.5,2.495,0.823,0.87,0.5114,38.8892,59.7821,69.2406,1.9747,,0.6,89.12509381
9/29/1994 15:30,,1994,9,4.09,53.4,2.994,0.823,0.87,0.5114,57.22268,64.7813,70.0476,2.5389,,0.66,81.28305162
9/29/1994 16:55,,1994,9,4.27,43.7,2.495,0.823,0.87,0.5114,47.77816,50.4086,46.1604,1.1284,,,53.70317964
5/29/1995 9:15,,1995,5,4.3,154.11,13.03737,3.406397,3.88368,2.025656,30.28596,85.403,37.81141,6.65756,,0,50.11872336
5/29/1995 10:00,,1995,5,4.15,57.88,8.102762,2.390815,3.041955,1.393309,38.42888,100.1923,42.81481,5.81126,,0,70.79457844
5/29/1995 10:36,,1995,5,4.05,74.62,12.44007,4.222813,4.11249,2.770765,57.07188,132.2705,59.25455,7.13713,,0,89.12509381
5/30/1995 9:59,,1995,5,4.99,19.54,1.921649,0.775266,0.642495,0.6809291,7.142914,9.49848,7.862486,1.94649,,0,10.23292992
5/30/1995 11:00,,1995,5,4.82,37.8,2.280929,0.836991,0.529395,1.32964,17.07157,15.53918,15.72497,2.03112,,0.64,15.13561248
5/30/1995 11:48,,1995,5,4.74,33.69,4.697586,1.616372,0.775605,2.358321,32.71455,29.3703,22.65825,2.65174,,0.56,18.19700859
5/30/1995 12:18,,1995,5,5.46,46,6.790891,1.757928,1.352415,1.330919,1.071437,7.35299,5.360785,2.42606,,0.29,3.467368505
6/2/1995 13:00,,1995,6,3.83,126.68,41.54325,8.902391,4.053765,3.463968,232.1447,308.284,127.2293,17.09526,,0.17,147.9108388
6/2/1995 14:00,,1995,6,3.88,102.6,8.659147,2.673104,3.19029,1.611166,152.8584,256.209,71.47714,7.02429,,0.75,131.8256739
6/2/1995 14:08,,1995,6,4.15,63.28,4.243995,1.715132,1.49379,0.8647774,105.7151,136.0199,30.30631,3.75193,,0.69,70.79457844
6/2/1995 15:47,,1995,6,4.12,122.4,1.957577,0.827938,0.859995,0.4367356,89.28643,124.1468,24.3737,2.36964,,0.84,75.8577575
6/2/1995 17:00,,1995,6,3.89,111.12,2.892204,1.087183,1.39983,0.687833,121.4295,186.8451,52.67865,4.28792,,0.85,128.8249552
6/2/1995 18:00,,1995,6,3.81,122.88,4.260462,1.47317,1.821345,0.8742383,147.144,224.964,68.26067,5.3599,,0.88,154.8816619
6/2/1995 19:00,,1995,6,3.76,137.52,7.316837,2.281356,2.743545,1.318901,193.573,270.79,82.19872,6.96787,,0.76,173.7800829
6/2/1995 20:00,,1995,6,3.66,156.6,12.45354,3.276363,3.432585,1.896016,230.0018,333.28,108.6453,9.36572,,0.69,218.7761624
6/2/1995 20:56,,1995,6,3.84,113.4,8.379707,2.25502,2.159775,1.228383,175.7157,227.047,66.11636,5.75484,,0.86,144.5439771
6/2/1995 22:00,,1995,6,3.86,101.52,3.350785,1.345605,1.70259,0.8389517,167.8585,229.13,51.32059,4.17508,,0.68,138.0384265
6/2/1995 23:00,,1995,6,3.76,133.92,3.211564,1.41556,2.16717,1.099254,189.2872,272.873,72.90668,4.68286,,0.65,173.7800829
6/2/1995 0:00,,1995,6,3.89,103.32,3.109768,1.311039,1.843965,1.079565,125.001,206.4253,60.39819,3.52625,,0.59,128.8249552
6/3/1995 1:00,,1995,6,3.84,113.64,3.528928,1.651761,2.576505,1.402259,14.07154,241.628,68.90397,3.86477,,0.48,144.5439771
6/3/1995 1:53,,1995,6,4.17,64.2,1.660672,0.753868,1.008765,0.646921,77.14347,113.5235,29.30563,1.6926,,0.91,67.60829754
6/3/1995 2:08,,1995,6,4.48,57.12,0.801394,0.406562,0.469365,0.1920307,23.71448,50.2003,8.791689,0.95914,,0.83,33.11311215
6/3/1995 3:00,,1995,6,4.48,40.32,1.209576,0.50203,0.652065,0.3083742,24.07162,49.992,14.081,1.29766,,0.83,33.11311215
6/3/1995 4:00,,1995,6,4.36,57.24,0.956084,0.562109,0.83172,0.3901982,33.85741,66.4477,18.79849,1.35408,,0.94,43.65158322
6/3/1995 5:00,,1995,6,4.24,133.92,1.27744,0.663338,0.88566,0.4837844,45.35751,81.4453,28.23347,1.4105,,0.78,57.54399373
6/3/1995 6:00,,1995,6,4.26,49.8,1.340813,0.688028,0.967875,0.6108673,44.28607,78.1125,29.16267,2.00291,,0.98,54.95408739
6/3/1995 7:00,,1995,6,4.11,64.8,1.694604,0.928344,1.36851,0.8279566,42.71463,97.6927,39.88425,5.95231,,0.96,77.62471166
6/3/1995 8:00,,1995,6,3.88,91.68,2.568353,1.487984,2.65698,1.133007,49.35754,147.893,61.68477,9.33751,,0.82,131.8256739
6/3/1995 9:00,,1995,6,3.92,91.8,1.663666,0.998299,1.500315,0.8450885,38.7146,133.312,52.03536,6.51651,,0.94,120.2264435
6/3/1995 10:00,,1995,6,3.9,87.84,1.232031,0.751399,1.12491,0.7765609,36.64315,141.4357,49.60514,5.10601,,0.95,125.8925412
6/3/1995 11:00,,1995,6,3.84,102.84,1.33233,0.825469,0.90741,0.7737482,37.71459,160.5993,69.90465,5.50095,,0.97,144.5439771
6/3/1995 12:00,,1995,6,4.11,65.52,0.85828,0.45265,0.35931,0.2421479,19.07158,90.1939,28.80529,1.66439,,0.86,77.62471166
6/3/1995 13:00,,1995,6,3.67,168.38,2.611766,1.22627,0.96396,1.117409,105.7151,266.624,101.4975,5.41632,,0.81,213.796209
6/3/1995 14:00,,1995,6,3.5,221.34,3.900184,1.887139,1.23018,1.823397,157.8584,412.434,155.8202,9.28109,,0.55,316.227766
6/3/1995 14:54,,1995,6,3.75,126.73,2.13073,1.138209,0.656415,0.9340721,67.07197,216.632,84.34303,4.31613,,0.62,177.827941
6/3/1995 16:00,,1995,6,4.17,70.92,1.086822,0.494623,0.30102,0.2500746,17.50014,75.1963,27.5187,1.72081,,0.53,67.60829754
6/3/1995 17:00,,1995,6,3.93,97.22,1.34231,0.618073,0.38715,0.2424036,35.21457,133.312,60.25523,2.73637,,0.67,117.4897555
6/3/1995 18:00,,1995,6,4.56,55.21,0.506984,0.320147,0.27231,0.12785,11.78581,32.0782,13.72361,0.98735,,0.59,27.54228703
6/3/1995 18:57,,1995,6,4.66,50.69,0.325847,0.283112,0.2175,0.12785,13.21439,29.3703,10.14975,0.59241,,0.48,21.87761624
6/3/1995 20:00,,1995,6,4.68,72.59,0.532433,0.319324,0.22881,0.12785,24.00019,39.1604,7.00476,0.5642,,0.63,20.89296131
6/3/1995 21:00,,1995,6,4.52,48.19,0.799897,0.42796,0.31842,0.2324313,40.64318,55.4078,15.58202,0.78988,,0.88,30.1995172
6/3/1995 21:48,,1995,6,4.43,58.9,0.920655,0.486393,0.418905,0.2769231,44.8575,74.1548,11.15043,0.73346,,0.97,37.15352291
6/3/1995 23:00,,1995,6,4.31,57.59,2.226039,0.894601,0.616395,0.4794375,60.35762,97.901,16.51122,1.21303,,0.66,48.97788194
6/3/1995 0:00,,1995,6,4.3,97.1,2.926635,1.074015,0.709485,0.4615385,64.28623,101.6504,18.36963,1.35408,,0.71,50.11872336
6/4/1995 1:02,,1995,6,4.34,94.36,7.353763,2.285471,2.188485,2.030258,46.00037,76.0295,20.72837,2.5389,,0.48,45.70881896
6/7/1995 22:00,,1995,6,4.14,540.1,189.7597,48.1241,7.70124,14.72525,885.7214,1464.349,635.4318,51.6243,,0.12,72.44359601
6/7/1995 22:55,,1995,6,3.09,545.6,222.5091,58.11285,9.381645,15.49389,921.4359,1578.914,613.9886,44.2897,,0.09,812.8305162
6/7/1995 0:00,,1995,6,3.67,153.34,29.51136,9.922088,1.78611,2.309482,327.1455,427.015,88.63166,6.65756,,0.64,213.796209
6/8/1995 0:56,,1995,6,3.79,116.82,10.85974,4.671348,1.45638,1.262135,205.7159,285.371,67.61738,4.37255,,0,162.1810097
6/8/1995 1:45,,1995,6,3.89,92.51,23.32975,7.690112,2.113665,1.892436,151.4298,189.9696,86.48734,5.69842,,0,128.8249552
6/8/1995 3:00,,1995,6,3.42,222.2,28.16905,5.955228,2.067555,1.630855,276.4308,504.086,177.2633,12.07388,,0,380.1893963
6/8/1995 4:00,,1995,6,3.72,133.54,16.19105,3.16032,1.39809,1.071383,160.7156,252.043,93.63506,5.95231,,0,190.5460718
6/8/1995 5:00,,1995,6,3.87,114.95,12.14965,3.54713,1.176675,1.392287,170.0014,239.545,92.20551,5.52916,,0,134.8962883
6/8/1995 6:00,,1995,6,3.71,123.86,4.699083,1.397454,0.903495,0.8706585,174.2871,279.122,62.04216,3.83656,,0,194.98446
6/8/1995 6:53,,1995,6,3.76,108.13,3.2934,1.21804,0.84303,1.789133,157.1441,256.209,40.88493,3.07489,,0,173.7800829
6/8/1995 8:00,,1995,6,4.23,47.41,3.097792,1.673159,0.704265,1.567952,36.92887,67.6975,16.94008,2.08754,,0,58.88436554
6/8/1995 9:00,,1995,6,3.99,79.86,1.38223,0.907769,0.552015,0.7292564,108.5723,183.9289,23.51598,1.86186,,0,102.3292992
6/8/1995 10:00,,1995,6,3.92,82.17,0.769957,0.361297,0.490245,0.6205839,109.2866,181.221,23.01564,2.00291,,0,120.2264435
6/8/1995 12:00,,1995,6,3.86,74.14,1.755482,1.404861,1.25106,1.43371,7.428631,129.3543,33.16539,3.58267,,0,138.0384265
6/8/1995 13:00,,1995,6,4.16,66.44,6.148678,1.21804,1.7052,0.5193267,45.28608,87.9026,44.53026,2.70816,,0,69.18309709
6/8/1995 14:00,,1995,6,4.11,54.72,10.41513,2.431965,2.11584,1.007202,45.21465,87.6943,36.45334,3.24415,,0,77.62471166
6/8/1995 15:00,,1995,6,3.45,62.94,16.04684,2.179304,2.446005,0.9368848,61.71478,111.8571,54.03672,2.70816,,0,354.8133892
6/8/1995 16:00,,1995,6,3.87,92.24,47.34462,5.279545,3.10764,1.511954,128.5725,165.8068,116.5077,4.5136,,0,134.8962883
6/8/1995 17:00,,1995,6,3.77,121.66,92.49464,28.77208,15.5382,4.134413,215.716,218.715,219.4348,9.28109,,0,169.8243652
6/10/1995 18:00,,1995,6,3.45,220.22,70.3091,21.55519,10.40694,5.880589,340.0027,551.995,190.1292,12.01746,,0.19,354.8133892
6/10/1995 19:00,,1995,6,3.42,217.01,23.37366,6.120651,4.234725,2.348093,272.145,497.837,173.6895,9.25288,,0.66,380.1893963
6/10/1995 20:00,,1995,6,3.45,198.8,14.57529,3.879622,3.13548,1.517835,237.1448,414.517,176.5485,9.64782,,0.71,354.8133892
6/10/1995 21:00,,1995,6,3.44,199.25,9.719023,2.670635,2.30115,1.107437,177.1443,397.853,153.6759,8.29374,,0.79,363.0780548
6/10/1995 21:58,,1995,6,3.4,208.13,7.226518,2.055031,1.8009,0.9593864,160.0013,414.517,162.9679,8.60405,,0.85,398.1071706
6/10/1995 23:00,,1995,6,3.41,204.57,9.519423,2.529902,2.22024,1.146047,196.4301,404.102,193.7031,9.67603,,0.69,389.045145
6/10/1995 0:00,,1995,6,3.49,182.59,10.01094,2.539778,2.217195,1.114852,180.0014,356.193,171.5451,8.37837,,0.52,323.5936569
6/11/1995 1:00,,1995,6,3.32,258.63,12.46402,3.25085,2.52648,1.323503,202.8588,526.999,212.2871,12.66629,,0.65,478.6300923
6/11/1995 2:00,,1995,6,3.43,198.36,8.838288,2.513442,2.172825,1.092862,163.5727,404.102,161.5383,8.94257,,0.74,371.5352291
6/11/1995 3:00,,1995,6,3.68,117.88,3.065357,0.960441,1.181025,0.5032176,61.57192,206.6336,83.62826,3.61088,,0.96,208.9296131
6/11/1995 3:44,,1995,6,3.93,73.59,1.654684,0.571985,1.044,0.4083529,40.28604,112.482,57.39614,2.39785,,0.99,117.4897555
6/11/1995 4:36,,1995,6,4.04,58.28,1.078339,0.418907,0.856515,0.4490092,396.4317,85.403,51.67797,2.00291,,1.02,91.20108394
6/11/1995 12:00,,1995,6,3.8,88.88,2.178634,0.95468,1.535985,0.8113361,81.42922,153.3088,62.61398,4.20329,,1.02,158.4893192
6/11/1995 13:00,,1995,6,3.66,135.76,6.098778,2.388346,2.834895,1.63469,203.5731,279.122,128.6589,8.15269,,0.8,218.7761624
6/11/1995 13:40,,1995,6,3.33,281.88,18.15761,6.853121,6.974355,4.83989,561.433,689.473,279.4756,18.67502,,0.17,467.7351413
6/11/1995 23:00,,1995,6,4.1,177.66,105.8728,21.52721,6.11697,6.484296,878.5784,543.663,379.5436,17.29273,,0.37,79.43282347
6/11/1995 0:00,,1995,6,4.39,97.74,48.7538,9.969822,2.78835,2.520946,422.1462,266.624,165.1122,8.97078,,0.59,40.73802778
6/12/1995 1:00,,1995,6,4.39,68.58,11.95854,3.79403,1.31457,0.9693587,287.8594,176.4301,97.20892,5.02138,,0.63,40.73802778
6/12/1995 1:56,,1995,6,4.55,47.74,3.763458,1.412268,0.68382,0.424462,127.1439,87.6943,44.88765,1.80544,,0.8,28.18382931
6/12/1995 2:44,,1995,6,4.76,38.45,1.577339,0.655108,0.37932,0.1979118,44.07178,42.0766,19.87065,0.87451,,0.94,17.37800829
6/12/1995 3:47,,1995,6,4.68,37.26,1.51197,0.532481,0.37671,0.1664607,30.28596,37.0774,15.9394,1.35408,,0.96,20.89296131
6/12/1995 4:45,,1995,6,4.59,30.89,2.687115,0.770328,0.563325,0.3919881,23.42876,42.9098,9.50646,1.38229,,0.96,25.70395783
6/12/1995 5:41,,1995,6,4.62,28.62,1.496002,0.47734,0.418905,0.3124654,15.71441,35.2027,7.290668,0.90272,,0.98,23.98832919
6/12/1995 6:53,,1995,6,4.68,23.98,0.621255,0.278997,0.2175,0.219902,8.000064,26.2458,2.859086,0.5642,,0.98,20.89296131
6/12/1995 7:37,,1995,6,4.78,25.27,0.491515,0.276528,0.255345,0.240358,7.928635,21.0383,2.644654,0.67704,,1,16.59586907
6/12/1995 9:00,,1995,6,4.79,25.38,0.694109,0.373642,0.276225,0.2523759,10.57151,22.4964,3.931243,0.5642,,0.83,16.21810097
6/12/1995 10:00,,1995,6,4.72,27.76,1.218059,0.696258,0.4263,0.3746005,15.21441,27.4956,6.50442,0.64883,,0.59,19.05460718
6/12/1995 11:00,,1995,6,4.6,28.62,1.2974,0.75716,0.259695,0.450032,14.35726,33.9529,6.861806,0.64883,,0.6,25.11886432
6/12/1995 12:00,,1995,6,4.58,32.62,2.077337,1.325853,0.33408,0.4850629,193.573,39.3687,8.934643,0.95914,,0.59,26.30267992
6/12/1995 13:00,,1995,6,4.88,24.95,2.990507,1.821299,0.34626,0.4451737,21.42874,25.6209,11.00748,0.95914,,0.61,13.18256739
6/12/1995 14:00,,1995,6,5.02,26.57,5.365747,1.698672,0.31233,0.3313872,20.28588,17.43471,13.50918,1.15661,,0.68,9.54992586
6/12/1995 15:00,,1995,6,5.05,26.35,10.59227,2.972676,0.642495,0.5275091,29.92881,18.08044,27.44722,1.15661,,0.64,8.912509381
6/12/1995 16:00,,1995,6,4.82,29.54,20.0109,4.459837,0.59247,0.6003836,34.28599,25.8292,40.24163,1.86186,,0.58,15.13561248
6/12/1995 17:00,,1995,6,4.73,37.61,29.16705,5.491879,1.10316,0.9979971,45.71465,39.3687,49.81957,2.22859,,0.51,18.62087137
6/12/1995 18:00,,1995,6,4.91,35.53,39.81721,6.593876,1.62951,1.123546,55.71473,43.743,52.75013,3.18773,,0.48,12.30268771
6/12/1995 19:00,,1995,6,5.49,33.14,37.36412,6.137111,1.689105,1.033284,47.85752,35.6193,32.95096,3.07489,,0.55,3.235936569
6/12/1995 20:00,,1995,6,5.87,32.92,43.88755,5.485295,3.36777,1.456467,70.50056,41.2434,31.09256,5.47274,,0.42,1.348962883
6/12/1995 21:00,,1995,6,5.91,28.89,41.04874,4.369307,3.254235,1.225826,58.42904,33.328,26.37506,3.9494,,0.56,1.230268771
6/12/1995 22:00,,1995,6,6,27.9,45.20541,4.529792,3.82017,1.380013,89.28643,34.9944,28.66233,4.54181,,0.45,1
6/12/1995 23:00,,1995,6,6.21,35.43,61.9758,5.528091,5.9943,2.330705,120.001,47.0758,39.59834,7.27818,,0.26,0.616595002
